"From","Line","Target"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_compiler_now.txt","31",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","1",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","2",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","3",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","4",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","5",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","6",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","7",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","8",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","9",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","10",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_log.txt","11",".\uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","4",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","7",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","10",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","13",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","16",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","19",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","22",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","4",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","7",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log2.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","4",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","5",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log3.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","4",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","5",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log4.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","2",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","5",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log5.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","2",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","5",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log6.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","4",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","7",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_log7.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","1",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","4",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","7",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","8",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","11",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","14",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","17",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","20",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","23",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","26",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","29",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build_tool_now.txt","32",".\uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","1",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","2",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","3",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","3","uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","4",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","5",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","6",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","7",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","8",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","9",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","10",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build2_log.txt","11",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","1",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","4",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","7",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","10",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","13",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","16",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","19",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","22",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","25",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","28",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\build3_log.txt","31",".\uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\.github\copilot-instructions.md","28","child_process.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\docs\UXM_IDE_PROTOCOL.md","6","uxm31_full_tool.exe run source.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\README.md","28","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\README.md","29","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\README.md","30","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","5","uxm31_full_tool.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","6","uxm31_compiler_full.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\ide\uxminima-vscode\tools\README_TOOLCHAIN.md","7","uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\temp_lines.txt","347","Kaynak .uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\temp_lines.txt","405","-o program.obj"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\temp_lines.txt","409","fbc uxm31_runtime_fb.bas program.obj -x program.exe"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","624","test_001_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","625","test_020_stack_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","626","test_040_unsigned_gt.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","627","test_041_signed_gt.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","628","test_060_carry_add_byte.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","629","test_080_little_endian_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","630","test_081_big_endian_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","631","test_100_meta_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","632","test_120_branch_forward.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","633","test_140_address_T_plus_1.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","788",".uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","791",".uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5964","program.compile.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5965","program.memory_tape.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5966","program.memory_stack.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5967","program.memory_data.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5968","program.asm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5988","program.compile.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","5994","program.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6095","test_001_print_A.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6096","test_002_loop_star.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6098","test_020_T_plus_1.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6099","test_021_T_abs.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6100","test_022_D_abs.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6102","test_040_lifo.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6103","test_041_stack_underflow.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6105","test_060_zero_flag.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6106","test_061_carry_flag.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6107","test_062_overflow_flag.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6109","test_080_little_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6110","test_081_big_word.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6112","test_100_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6113","test_101_mul.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6114","test_102_div_zero.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6116","test_120_branch_forward.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6117","test_121_branch_back.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6118","test_122_flag_branch.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6120","test_140_repeat_opt.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6121","test_141_branch_pattern_boundary.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6123","test_200_indirect.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6126",".expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6131","test_100_add.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6132","test_100_add.expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6439","uxmc program.uxm"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6525",".expect.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6544","meta_services.json"
"C:\Users\mete\Downloads\uxminima\ux_minima_x64_v31_full\tests\UX-MINIMA x64 V3.1 Tasarım Belgesi.md","6545","commands.json"
